Soil_Moisture,Crop_Growth_Stage,sol_chaud_sec,Mulching_Used,Wind_Speed_kmh,Rainfall_mm,Temperature_C,besoin_eau
40.96,0,18.491328000000003,1,2.43,1581.49,31.32,0
56.17,3,12.758913,1,6.87,1196.33,29.11,0
50.05,2,17.337645000000002,1,4.79,2208.97,34.71,0
38.75,3,19.5755,1,8.13,509.8,31.96,0
61.78,1,6.734364,1,8.54,660.78,17.62,0
16.68,0,26.387444,1,5.87,1231.17,31.67,1
63.05,1,15.090380000000003,0,3.14,1136.05,40.84,0
23.15,1,29.187629999999995,0,6.88,805.61,37.98,1
31.5,3,23.673600000000004,0,12.88,1978.85,34.56,1
19.24,2,29.727756000000003,0,5.75,2061.79,36.81,1
53.25,2,9.111575,1,4.27,1994.74,19.49,0
53.03,0,10.324006,0,19.37,814.89,21.98,1
12.46,1,14.085185999999998,1,18.25,1527.36,16.09,0
8.96,1,32.282784,1,9.35,702.67,35.46,0
50.48,2,10.181312000000002,0,17.81,1550.16,20.56,0
27.4,2,8.87172,0,2.09,380.97,12.22,0
41.42,0,20.907202,0,1.01,970.03,35.69,1
60.37,3,10.997325,1,1.13,1442.65,27.75,0
17.31,1,18.77063,1,17.53,2057.87,22.7,0
11.1,2,13.14831,0,13.23,1594.57,14.79,1
52.89,2,6.322162,1,6.08,52.45,13.42,0
42.03,0,21.361945,0,15.71,49.48,36.85,1
56.5,1,10.66185,0,4.92,2009.15,24.51,0
22.82,0,30.663614,1,19.03,1849.77,39.73,1
29.74,3,24.302934000000004,0,14.19,702.44,34.59,1
45.13,3,13.481559,1,17.75,957.41,24.57,0
31.39,3,26.229602999999997,0,17.79,1855.99,38.23,1
29.55,0,25.54517,1,8.82,106.38,36.26,1
11.86,3,35.097348,1,5.19,2028.12,39.82,1
54.31,3,9.517226999999998,1,8.44,332.27,20.83,0
33.19,1,25.868832,0,14.08,752.09,38.72,0
29.2,1,23.5764,1,11.6,2381.74,33.3,0
63.64,1,10.184436000000002,1,3.42,802.45,28.01,0
29.9,2,14.847180000000002,1,14.53,743.7,21.18,0
14.71,0,24.512346,0,6.91,1517.41,28.74,1
64.6,1,7.579140000000002,0,11.7,457.44,21.41,0
8.09,1,27.150214,0,8.46,440.99,29.54,0
26.9,2,20.972390000000004,0,7.72,1044.84,28.69,0
44.44,2,9.084060000000004,1,16.33,219.63,16.35,0
15.53,2,21.438486,0,2.11,1018.97,25.38,0
28.58,3,20.28328,0,10.66,2019.08,28.4,1
40.0,0,14.147999999999998,1,12.33,1541.45,23.58,0
44.71,0,11.428443,1,17.05,1155.13,20.67,0
47.03,3,10.472169,1,4.72,1248.35,19.77,0
52.18,0,14.771598,1,12.72,1184.93,30.89,1
31.16,3,14.738644,0,19.79,2157.11,21.41,1
23.35,1,17.085285,1,13.76,1810.65,22.29,0
31.57,0,13.747587,1,4.42,1554.8,20.09,0
57.61,1,10.656846000000002,0,11.01,1840.96,25.14,0
21.87,2,16.962023000000002,1,11.26,1997.64,21.71,0
27.52,0,26.846592,1,2.91,1988.31,37.04,0
30.76,1,24.725604,0,6.21,713.87,35.71,0
48.22,3,6.891918,0,10.72,2313.39,13.31,1
54.81,0,17.89524,0,6.51,1588.79,39.6,1
64.47,1,10.961005000000002,1,4.96,1428.65,30.85,0
54.77,3,15.233463999999998,1,19.07,2317.34,33.68,1
36.54,0,9.861684,1,3.68,1998.72,15.54,0
29.03,1,24.41368,1,9.17,2343.13,34.4,0
20.39,1,31.875844,0,10.62,1357.59,40.04,1
54.06,2,14.962658,1,17.68,853.46,32.57,0
43.19,2,21.87185,0,16.75,1778.44,38.5,0
16.26,0,34.41714,0,9.31,157.86,41.1,1
55.32,1,13.71676,1,13.55,202.84,30.7,1
45.63,3,18.839205,1,13.66,229.54,34.65,1
53.93,2,7.818078999999999,0,4.18,649.86,16.97,0
51.01,0,6.402993,1,12.39,532.56,13.07,0
46.05,3,15.424305000000002,0,15.63,1111.62,28.59,1
61.24,0,12.705528,1,7.0,695.18,32.78,0
33.44,2,22.676992,0,5.84,731.42,34.07,0
20.06,1,15.916054,0,7.36,552.58,19.91,0
62.39,3,8.089911,0,8.4,2263.03,21.51,0
64.4,0,7.739439999999999,0,18.33,255.91,21.74,1
24.72,1,30.435704,0,13.3,1063.39,40.43,1
60.47,2,12.258253,1,4.39,2358.69,31.01,0
63.86,0,9.927658,1,15.63,16.15,27.47,1
41.94,1,9.49281,0,19.18,687.4,16.35,0
63.56,0,15.053363999999998,1,5.59,590.51,41.31,0
36.0,1,20.8704,0,2.54,1180.98,32.61,0
46.68,3,17.281011999999997,1,7.81,1642.58,32.41,0
35.69,2,14.836317,1,17.38,1662.23,23.07,0
63.19,0,14.304366,0,12.94,160.46,38.86,1
34.68,1,22.359036,0,15.93,951.93,34.23,0
8.61,1,12.876851,0,1.43,2193.8,14.09,0
9.89,2,31.187071,1,8.89,1457.54,34.61,0
32.64,1,13.391168,0,6.42,1892.84,19.88,0
54.99,3,10.784396,0,9.95,18.34,23.96,1
18.04,0,20.481804,1,14.88,634.19,24.99,1
35.83,3,22.568589,1,1.96,1731.7,35.17,0
25.51,1,16.752800999999998,0,15.26,1652.69,22.49,0
44.63,2,22.829051,0,0.65,2023.26,41.23,0
26.93,1,25.932543000000003,1,8.31,137.69,35.49,0
51.9,0,11.01971,0,1.7,1139.27,22.91,0
46.16,1,15.45208,0,6.46,137.59,28.7,0
13.97,3,12.250672,0,19.64,2474.1,14.24,1
11.12,2,35.187592,0,18.43,777.41,39.59,1
61.1,1,11.93452,1,18.05,2192.32,30.68,0
58.74,0,9.94366,1,10.68,381.57,24.1,0
24.68,2,27.966316000000003,0,12.06,2032.66,37.13,1
42.85,3,15.230475,1,1.88,1092.72,26.65,0
41.29,0,10.192056,0,0.79,2112.58,17.36,0
19.98,2,22.877718,0,18.7,898.55,28.59,1
64.17,2,10.164971,0,17.89,1111.53,28.37,0
35.09,1,18.940738,0,2.9,427.46,29.18,0
55.79,3,16.065914000000003,1,3.35,18.39,36.34,1
26.96,3,13.344407999999998,0,16.17,2277.28,18.27,1
24.52,2,10.884216,0,1.91,1264.81,14.42,0
48.18,1,10.478004,1,19.14,1308.93,20.22,0
23.89,1,19.187331,1,1.79,1919.37,25.21,0
47.85,1,8.390934999999999,1,2.48,138.25,16.09,0
15.62,1,21.05281,1,6.47,896.3,24.95,0
12.57,2,29.157905,0,13.13,1992.21,33.35,1
56.87,0,17.131236,0,3.01,1005.31,39.72,1
58.4,3,15.05088,0,17.24,1546.79,36.18,1
20.47,3,11.301213,0,11.08,217.0,14.21,1
41.41,3,16.668855,0,0.95,935.74,28.45,0
46.44,2,21.2901,0,2.64,1415.45,39.75,0
63.42,1,12.740814,0,5.79,1568.88,34.83,0
10.88,0,13.394736,1,9.73,2451.79,15.03,1
41.48,3,10.732568,1,16.23,1608.98,18.34,0
24.36,1,29.76434,0,12.83,1532.55,39.35,1
46.91,0,15.953545000000002,1,14.38,2148.64,30.05,1
37.7,3,21.70532,1,0.69,142.74,34.84,1
33.7,1,16.03134,1,1.37,1333.72,24.18,0
24.88,1,15.076584,0,18.46,2241.57,20.07,1
26.57,1,20.663202,0,0.89,2227.71,28.14,0
46.18,1,16.619616,1,14.34,670.21,30.88,0
40.93,0,15.452712,0,11.89,1717.15,26.16,1
56.13,0,13.389124,1,15.78,570.49,30.52,1
32.38,3,12.327125999999998,0,10.33,352.67,18.23,1
53.79,3,13.992388,0,14.98,1931.97,30.28,1
59.12,3,8.474424,1,3.46,1843.48,20.73,0
35.98,2,13.328964000000004,1,12.28,2349.96,20.82,0
57.96,1,7.453692,0,8.81,1746.66,17.73,0
61.65,3,14.806935000000005,1,16.78,204.41,38.61,1
17.36,0,30.841248,1,17.09,592.66,37.32,1
20.02,3,17.147712000000002,1,11.73,1643.09,21.44,1
31.77,0,11.578631,1,5.95,1869.59,16.97,0
50.42,1,18.27023,1,2.55,2211.98,36.85,0
23.62,2,22.692498,1,0.97,972.4,29.71,0
59.31,1,5.106595,0,9.96,2459.95,12.55,0
59.74,3,5.886011999999999,1,17.65,110.71,14.62,1
27.52,1,19.837776,1,16.54,2135.06,27.37,0
25.19,3,18.283564,0,17.45,933.4,24.44,1
38.19,3,8.461789000000001,1,18.95,1618.87,13.69,0
54.13,3,11.981244,0,2.29,85.26,26.12,1
46.01,3,21.207272000000003,0,16.47,773.99,39.28,1
30.8,3,9.66032,0,14.03,2223.74,13.96,1
60.25,3,14.1828,1,12.8,744.09,35.68,1
63.85,3,7.446899999999999,1,14.04,1925.3,20.6,0
40.96,3,11.719440000000002,1,18.99,152.64,19.85,1
25.84,3,20.609064,0,10.57,109.5,27.79,1
27.62,2,23.574166,1,13.45,197.32,32.57,1
10.56,2,20.678528,1,19.38,1734.02,23.12,0
26.23,2,13.440894,1,2.22,1506.94,18.22,0
27.49,3,10.187655,0,7.24,1009.85,14.05,0
54.86,2,10.689152,0,17.16,1960.4,23.68,0
33.68,3,10.239808,0,13.96,831.25,15.44,1
42.42,0,8.326068,0,2.48,2377.91,14.46,0
37.09,3,15.985431,0,3.08,950.69,25.41,0
35.87,2,9.215481,1,10.89,723.78,14.37,0
29.25,3,27.429775000000003,0,1.62,1779.93,38.77,1
57.64,1,14.529479999999998,0,8.24,1241.09,34.3,0
11.96,2,35.788259999999994,1,17.99,2433.92,40.65,1
28.0,1,17.409599999999998,1,16.81,381.81,24.18,0
56.52,0,17.583311999999996,1,16.0,1624.08,40.44,1
53.3,0,6.351200000000001,1,1.63,1779.49,13.6,0
64.07,1,4.699644000000001,1,8.75,549.03,13.08,0
47.51,3,16.523852,0,12.71,1140.5,31.48,1
11.35,0,18.802665,1,4.38,1792.65,21.21,1
23.39,0,30.437153,0,17.76,159.46,39.73,1
11.28,2,17.114088,1,4.89,365.12,19.29,0
31.38,2,23.358248,1,8.77,1280.11,34.04,0
30.4,1,27.74952,1,6.84,1675.42,39.87,0
28.44,0,29.675932,0,0.5,248.87,41.47,1
17.18,1,14.526628,1,14.21,1523.45,17.54,0
63.61,1,6.637536,1,8.54,1434.5,18.24,0
61.12,2,13.269744000000005,1,15.86,936.55,34.13,0
29.17,0,10.227852,0,1.74,655.71,14.44,0
42.14,0,22.524898,0,19.67,968.08,38.93,1
15.91,0,29.305365,0,12.6,777.51,34.85,1
31.03,0,28.470816,0,13.14,1100.92,41.28,1
41.22,2,10.909567999999998,1,4.79,609.61,18.56,0
32.16,2,12.095872000000002,1,5.27,2276.91,17.83,0
33.76,1,12.638592,1,8.21,1803.24,19.08,0
8.65,0,17.99595,1,18.82,2479.76,19.7,1
37.6,3,12.8544,1,6.43,661.35,20.6,0
63.53,1,15.145991000000002,0,1.69,2404.51,41.53,0
49.97,1,9.470679,1,16.7,1012.07,18.93,0
64.51,0,6.413043,0,15.56,1038.46,18.07,1
55.24,1,8.786387999999999,0,6.8,1170.76,19.63,0
38.85,2,19.549655,0,6.01,1130.59,31.97,0
48.91,0,11.806899,0,12.97,2212.9,23.11,1
21.17,0,26.770668,0,12.54,2003.13,33.96,1
33.2,2,15.250439999999998,1,18.68,1455.77,22.83,0
42.88,0,17.073168,1,6.85,1173.64,29.89,0
25.75,2,22.0968,1,17.29,1730.35,29.76,0
22.69,3,25.334487000000003,1,15.43,1523.57,32.77,1
10.02,2,32.410796000000005,1,10.95,2198.33,36.02,1
56.15,2,12.598105,0,16.17,2440.34,28.73,0
33.32,2,27.798892,1,12.11,767.38,41.69,0
39.2,3,8.098559999999999,0,6.54,1619.2,13.32,0
46.93,2,20.246205,0,5.1,1878.89,38.15,0
27.15,2,18.263495,1,5.3,732.88,25.07,0
45.03,0,17.562915,1,6.34,754.93,31.95,0
48.95,2,20.56294,0,5.39,1889.75,40.28,0
26.25,2,18.12775,1,10.24,2411.38,24.58,0
18.95,2,24.290685,0,5.45,839.19,29.97,0
43.86,0,19.997068,0,6.16,1484.53,35.62,1
15.25,2,21.4587,1,9.98,602.97,25.32,0
12.77,3,14.523794999999998,0,10.23,1110.17,16.65,1
54.15,2,11.219495,0,9.61,2025.52,24.47,0
51.01,3,7.461177,0,10.13,295.03,15.23,1
53.18,0,10.244215999999998,1,11.69,1305.72,21.88,0
45.08,2,12.19224,1,17.99,764.87,22.2,0
32.04,3,10.16002,0,10.58,356.91,14.95,1
30.7,3,13.756050000000002,1,2.72,164.94,19.85,1
21.7,3,15.417270000000002,1,18.89,156.89,19.69,1
18.63,1,13.312132,0,4.0,1648.01,16.36,0
39.22,3,24.208674,0,13.55,2309.19,39.83,1
48.98,3,9.1836,0,16.13,1463.59,18.0,1
45.77,3,18.87204,1,3.01,137.82,34.8,1
44.13,0,21.448493,0,14.72,2312.13,38.39,1
28.43,1,25.342937,0,2.39,1326.01,35.41,0
22.45,3,11.469644999999998,0,6.05,896.21,14.79,1
25.39,3,28.210041,1,0.62,1150.49,37.81,0
50.88,2,9.440864,1,15.9,442.79,19.22,0
20.75,3,19.867975,0,7.41,1750.05,25.07,1
64.79,1,8.246182,1,1.68,1202.9,23.42,0
38.49,2,8.156226,0,17.05,849.37,13.26,0
23.33,0,13.271577,1,1.26,2116.7,17.31,1
49.38,0,16.567925999999996,0,8.27,1941.99,32.73,1
29.98,1,22.294368,1,3.33,347.47,31.84,0
30.31,1,9.470871,0,6.81,1104.08,13.59,0
24.0,0,27.6184,1,5.68,1664.58,36.34,1
9.29,0,36.510775,0,16.97,2272.12,40.25,1
24.09,3,31.100327,1,12.93,1353.52,40.97,1
26.62,0,23.496276,0,15.04,2344.56,32.02,1
40.52,0,22.536972,0,11.07,896.05,37.89,1
41.77,3,8.309421,0,11.54,2347.78,14.27,1
19.19,3,23.418738,1,8.77,1458.84,28.98,1
25.49,2,17.040437000000004,1,18.21,2305.19,22.87,0
33.36,1,18.639208,1,4.9,947.82,27.97,0
61.87,0,5.811012,0,9.18,1927.36,15.24,0
32.12,3,17.974624000000002,1,19.75,491.99,26.48,0
33.79,2,17.399988,0,8.27,1129.33,26.28,0
55.04,0,15.8484,1,6.52,1526.55,35.25,0
57.87,0,9.799438,1,15.27,791.86,23.26,0
45.35,2,22.127785,1,7.52,1897.01,40.49,0
38.23,2,22.972263,1,7.37,2434.91,37.19,0
18.84,1,15.168804000000002,1,14.49,320.35,18.69,0
52.63,1,15.722103,1,1.36,2381.54,33.19,0
26.63,2,13.243285,1,10.31,954.42,18.05,0
58.2,3,12.828419999999998,1,8.09,1434.28,30.69,0
45.48,2,11.999852,0,15.33,703.09,22.01,0
43.13,3,15.178603,0,0.68,1156.84,26.69,0
62.57,1,9.050574,1,9.44,1953.99,24.18,0
62.85,3,10.784645,1,4.2,325.96,29.03,0
59.42,1,5.336269999999999,1,15.66,2402.21,13.15,0
11.04,1,16.128448,0,9.38,1665.79,18.13,0
64.05,1,5.561465000000001,1,10.37,148.88,15.47,0
26.92,1,23.05674,1,9.48,258.4,31.55,0
55.88,1,16.637652,0,1.05,962.65,37.71,0
14.58,1,23.473416,1,5.26,1323.31,27.48,0
58.25,3,6.780199999999999,0,11.2,2004.93,16.24,1
13.71,3,16.731631,0,9.62,1522.14,19.39,1
61.3,3,12.51945,1,14.38,559.57,32.35,1
37.94,2,18.518704,0,17.31,150.53,29.84,1
44.8,2,20.62824,1,13.91,396.22,37.37,0
17.68,0,12.109272,0,10.24,2366.65,14.71,1
11.57,3,32.621827,0,19.62,2406.01,36.89,1
59.55,0,16.434835000000003,1,6.34,1902.3,40.63,0
25.19,1,18.605247,1,2.36,1209.29,24.87,0
33.41,2,15.602037,0,2.89,1559.53,23.43,0
42.8,2,6.955520000000001,0,2.86,541.8,12.16,0
52.86,3,7.994944000000001,1,5.02,954.84,16.96,0
15.89,2,29.404856,1,2.38,307.46,34.96,0
63.22,0,14.653152000000002,0,14.68,2143.77,39.84,1
62.0,2,4.8754,0,19.58,2334.96,12.83,0
32.72,3,19.840872,0,4.52,2142.33,29.49,0
60.34,1,6.230586,1,18.02,1770.85,15.71,0
59.27,0,11.571393,1,14.51,672.62,28.41,0
33.69,0,18.971291,0,13.21,440.16,28.61,1
51.27,1,13.313036,1,11.51,1604.51,27.32,0
37.19,1,13.127290000000002,0,13.44,1116.66,20.9,0
50.3,2,16.71908,1,10.3,1630.59,33.64,0
14.97,2,20.840853000000003,0,18.62,1218.75,24.51,1
59.67,3,7.949043,1,14.09,974.27,19.71,0
52.08,1,17.500384000000004,0,19.1,1783.67,36.52,0
21.63,1,11.20691,0,18.33,2263.49,14.3,1
28.7,2,9.14066,1,12.57,1117.19,12.82,0
44.61,2,14.639577,1,13.94,310.5,26.43,0
52.08,2,17.931664000000005,1,12.37,1957.43,37.42,0
58.27,3,5.600166,1,13.45,483.31,13.42,0
10.77,0,15.838325,0,12.09,1383.31,17.75,1
54.7,2,5.680619999999999,1,2.95,1304.85,12.54,0
33.78,3,22.130724,0,11.39,982.64,33.42,1
32.34,0,14.831072,1,16.35,1689.18,21.92,0
8.99,1,13.032632,0,14.28,1110.2,14.32,1
44.23,1,13.847691,0,6.22,1882.19,24.83,0
62.37,2,12.963535000000004,0,16.77,1466.93,34.45,0
46.78,3,7.754154000000001,1,16.17,1946.12,14.57,0
53.11,0,9.645273,0,1.97,1149.21,20.57,0
35.16,3,8.124452000000002,1,17.38,378.0,12.53,0
45.17,1,18.099383,1,3.76,2041.22,33.01,0
27.9,1,22.60335,1,9.86,1652.36,31.35,0
32.81,3,9.231906,0,2.58,370.07,13.74,0
43.65,3,15.028545,1,10.67,2036.64,26.67,0
28.55,3,20.127465,0,8.24,458.44,28.17,0
51.83,1,15.255439,1,6.83,2423.07,31.67,0
50.42,2,8.141036000000001,1,15.73,144.37,16.42,0
48.7,3,12.152969999999998,1,5.48,563.99,23.69,0
60.71,1,5.948506000000001,0,15.49,952.63,15.14,0
16.54,2,12.986376,0,7.12,1467.24,15.56,0
56.91,3,12.366830000000002,1,14.69,1131.85,28.7,0
14.18,3,32.028024,1,4.6,2020.79,37.32,1
23.58,3,22.08538,1,12.48,281.74,28.9,1
32.25,3,25.0404,1,18.79,852.09,36.96,1
41.64,2,18.873624000000003,0,11.79,2060.45,32.34,0
12.8,1,35.13288,1,12.54,1509.02,40.29,1
28.34,2,27.617764,0,15.32,2159.25,38.54,0
44.74,2,9.991008,0,19.74,2098.67,18.08,0
31.86,3,8.469802,0,1.53,181.79,12.43,1
53.15,2,9.03268,0,19.7,86.83,19.28,1
20.62,3,32.712498,1,6.6,376.48,41.21,1
42.6,1,21.926800000000004,0,15.45,2020.54,38.2,0
34.64,1,21.875992,1,4.33,2400.51,33.47,0
57.24,0,9.954528,1,12.96,538.28,23.28,0
49.74,1,20.601574,1,5.7,1153.81,40.99,0
27.3,0,14.03837,1,15.52,2047.55,19.31,0
17.03,3,21.381369,1,11.12,2306.13,25.77,1
12.53,1,32.066502,1,5.48,136.2,36.66,1
28.58,2,26.582524,0,6.95,1266.74,37.22,0
41.51,2,12.230259,1,8.52,1648.18,20.91,0
59.0,2,7.995000000000001,1,16.33,119.9,19.5,0
36.59,3,22.187159,1,2.9,277.38,34.99,1
51.58,0,6.633539999999999,1,18.24,1193.94,13.7,0
25.29,3,18.266595,1,15.61,2462.63,24.45,0
34.71,3,26.775429,1,10.35,2094.77,41.01,1
29.32,3,20.92128,1,2.21,2001.19,29.6,0
53.02,3,12.242988,0,16.57,953.66,26.06,1
49.94,2,19.638538,1,6.61,2154.55,39.23,0
21.36,3,25.20412,1,6.6,695.4,32.05,1
30.71,3,12.742431000000002,1,6.28,39.08,18.39,1
20.78,1,30.269962,1,9.87,1577.91,38.21,0
63.35,2,13.589819999999998,1,4.63,749.52,37.08,0
14.93,0,15.074404,0,8.89,2270.68,17.72,1
12.5,0,17.85875,1,19.58,1420.72,20.41,1
59.82,0,12.921888,1,10.65,369.09,32.16,1
47.63,2,11.778013,1,13.81,382.32,22.49,0
52.99,3,19.330512,1,4.35,1737.63,41.12,0
28.94,0,9.053044,1,7.33,814.22,12.74,0
18.43,0,17.472294,1,6.51,358.12,21.42,1
21.23,1,14.210107999999998,1,13.23,279.89,18.04,1
45.84,3,10.685768,1,8.55,2480.3,19.73,0
58.71,1,6.098533000000001,1,2.56,355.07,14.77,0
34.82,3,15.239083999999998,1,8.28,2188.49,23.38,0
48.69,0,20.770288,1,9.47,2111.57,40.48,0
33.74,3,26.166074,1,14.96,853.87,39.49,1
27.32,2,11.381688,0,9.12,555.82,15.66,0
52.78,1,18.396912,1,12.7,846.36,38.96,0
19.16,2,33.532432,0,14.43,1623.59,41.48,1
12.19,3,23.146716,0,6.86,486.8,26.36,1
11.6,3,12.31412,0,13.32,2164.14,13.93,1
10.01,0,31.181535,0,16.96,2320.77,34.65,1
37.17,3,23.781155,0,9.74,1374.0,37.85,1
12.29,1,16.6649,1,3.14,1913.13,19.0,0
41.26,1,19.630908,1,8.64,131.04,33.42,0
42.57,0,10.636036,0,5.1,2281.72,18.52,0
37.34,2,19.819358,0,10.4,1746.55,31.63,0
60.99,1,10.852582,1,18.53,1291.52,27.82,0
33.01,3,15.534981,1,8.8,110.69,23.19,1
22.59,2,22.340526,1,3.27,72.93,28.86,1
12.45,1,31.999524999999995,1,15.71,466.6,36.55,1
23.34,1,12.250268,0,1.09,990.27,15.98,0
56.97,2,7.556068,0,12.18,1606.65,17.56,0
29.75,2,25.205700000000004,1,0.53,1831.46,35.88,0
21.88,2,12.22578,1,16.42,447.23,15.65,0
25.97,3,8.898406,0,18.26,1238.41,12.02,1
20.51,2,21.963087,0,5.4,1415.0,27.63,0
22.5,2,29.75225,0,5.1,2296.07,38.39,1
58.39,3,12.603669,0,12.45,2303.68,30.29,1
17.56,3,27.147492,1,15.11,1868.71,32.93,1
34.56,1,24.958816,0,18.96,2312.56,38.14,0
33.57,2,23.522863,0,4.17,2046.94,35.41,0
31.7,3,10.68212,0,11.07,725.01,15.64,1
28.22,3,28.06598,1,1.66,116.7,39.1,1
55.63,3,6.96609,0,12.97,543.48,15.7,1
27.89,2,12.958167,0,5.93,1207.07,17.97,0
40.82,3,21.292964,0,16.81,1307.16,35.98,1
8.96,1,28.076736,1,12.31,632.68,30.84,1
37.82,2,12.442218000000002,1,19.75,626.09,20.01,0
12.35,1,33.46477,1,17.8,2080.21,38.18,1
21.37,2,22.794837,0,7.19,888.99,28.99,0
16.42,3,18.061638,0,3.94,617.52,21.61,1
22.6,3,20.42586,0,8.01,946.9,26.39,1
11.72,0,28.576236,0,4.36,2194.81,32.37,1
17.09,1,25.378751,0,6.82,884.86,30.61,1
27.96,3,12.290023999999995,0,15.12,314.16,17.06,1
24.37,3,21.70581,0,4.58,143.96,28.7,1
31.94,3,16.756372,0,10.61,656.14,24.62,1
18.79,2,20.887212,1,5.84,2327.95,25.72,0
60.46,2,4.800156,0,5.51,2156.96,12.14,0
36.08,3,12.298208,1,4.99,1511.19,19.24,0
56.77,0,15.761658,1,4.93,747.9,36.46,0
42.98,1,23.070292,0,7.89,1298.39,40.46,0
11.54,2,34.561322000000004,0,8.62,428.19,39.07,1
10.65,0,25.80428,1,6.37,2301.25,28.88,1
10.74,2,16.040022,0,4.92,857.91,17.97,0
60.56,3,11.567752,1,11.92,814.82,29.33,0
22.32,3,25.704312,0,8.95,387.55,33.09,1
46.28,1,14.660188,1,12.28,504.05,27.29,0
43.7,2,14.6943,1,3.28,143.28,26.1,0
21.22,2,24.547848,0,1.95,2335.33,31.16,1
60.57,0,15.267295999999998,1,2.4,124.37,38.72,1
36.0,2,21.7216,1,6.72,241.4,33.94,0
15.81,3,16.324441,1,16.27,1495.98,19.39,1
39.56,3,22.943024,0,9.02,1115.74,37.96,1
33.87,1,9.774014,1,11.24,643.93,14.78,0
60.26,0,9.680663999999998,0,2.9,657.49,24.36,0
16.4,1,14.521320000000005,1,19.23,499.49,17.37,0
24.85,3,26.798489999999997,1,11.96,2449.34,35.66,1
34.15,3,11.846415,0,6.65,2261.26,17.99,0
56.87,1,7.715957,0,15.05,2049.72,17.89,0
19.65,2,28.146605,1,4.36,285.03,35.03,1
35.09,3,13.332514,0,16.53,1602.55,20.54,1
49.34,0,13.951763999999995,1,19.02,1392.6,27.54,0
58.16,2,14.505928,0,7.66,206.43,34.67,1
39.4,0,23.015880000000003,0,18.9,541.36,37.98,1
14.26,0,18.588432,1,9.9,510.19,21.68,1
13.41,2,19.300911,0,7.36,2310.48,22.29,0
56.09,2,7.504218999999999,1,7.28,1919.05,17.09,0
59.26,0,14.295666,1,5.24,504.28,35.09,0
44.13,1,16.336388,0,12.6,1397.25,29.24,0
42.51,1,10.687391,0,4.84,1239.63,18.59,0
19.65,2,21.88734,0,3.39,377.31,27.24,0
52.76,1,14.445992,1,4.81,2093.8,30.58,0
9.41,0,32.757344,0,17.71,1733.77,36.16,1
58.72,0,6.134208000000001,1,10.88,1694.35,14.86,0
17.84,1,28.090504,0,18.81,1230.89,34.19,1
12.82,3,19.6155,0,18.66,1778.9,22.5,1
42.96,2,13.34736,1,1.87,349.07,23.4,0
25.43,2,17.799859,0,5.49,529.79,23.87,0
29.36,3,28.46792,0,9.23,2003.03,40.3,1
49.35,0,9.88688,0,7.88,253.21,19.52,1
43.57,1,13.926924,1,14.05,2265.41,24.68,0
59.5,2,13.405500000000002,0,13.74,1531.02,33.1,0
28.8,2,17.258879999999998,0,1.28,840.17,24.24,0
38.32,2,11.762376,1,15.82,522.05,19.07,0
9.25,3,32.76075,1,16.88,1770.41,36.1,1
13.47,1,34.646612,1,14.08,1603.6,40.04,1
48.28,0,11.011188,0,17.08,2242.34,21.29,1
41.46,2,17.632247999999997,1,14.97,1893.67,30.12,0
19.42,1,22.941126,0,19.58,1353.15,28.47,1
49.93,2,16.863576,0,11.54,921.89,33.68,0
51.18,3,9.842112,0,17.21,422.65,20.16,1
43.8,0,12.802360000000002,1,14.52,2231.02,22.78,0
53.44,2,6.932784000000001,0,5.31,1093.6,14.89,0
55.53,2,6.89285,1,18.74,27.86,15.5,0
50.82,3,11.714676,1,2.77,345.64,23.82,0
47.9,2,10.67529,1,16.56,380.26,20.49,0
29.86,0,11.88873,0,10.24,676.03,16.95,1
47.09,1,7.328034999999998,0,9.01,1894.15,13.85,0
26.5,2,15.23655,1,10.88,1635.76,20.73,0
29.75,0,27.9314,1,2.91,1739.08,39.76,0
42.63,1,14.181864,1,12.49,692.45,24.72,0
17.38,3,29.561436000000004,1,15.12,1547.66,35.78,1
31.88,3,12.622636000000002,0,18.85,1027.46,18.53,1
44.17,2,17.502705000000002,1,0.54,537.97,31.35,0
56.71,1,10.831158,0,4.96,2467.24,25.02,0
14.03,3,27.759713,1,6.44,1305.64,32.29,1
23.38,3,31.14603,1,2.9,1956.82,40.65,1
42.85,2,8.692515,0,12.74,1833.25,15.21,0
57.67,0,8.300913,0,3.91,1425.78,19.61,0
21.66,0,11.719664,0,3.58,1729.94,14.96,1
48.27,3,17.117457,0,2.48,1296.16,33.09,1
51.01,0,6.932085,0,19.56,2407.64,14.15,1
30.75,1,15.0134,1,15.97,775.91,21.68,0
23.34,2,19.617294,0,18.36,1475.82,25.59,1
30.76,2,22.343748,0,14.39,375.67,32.27,0
19.15,0,12.313455,1,15.25,180.99,15.23,1
9.6,3,18.67664,0,13.32,252.73,20.66,1
56.57,1,12.833565,0,15.77,1631.13,29.55,0
49.66,1,6.438486,0,1.43,1233.01,12.79,0
22.81,2,9.818568,0,6.48,2074.97,12.72,0
43.98,3,17.831166,1,3.04,759.14,31.83,0
22.37,2,13.298018999999998,1,18.72,2034.24,17.13,0
19.69,2,25.361898,0,7.32,2004.77,31.58,1
18.55,2,9.863595,1,10.24,1724.76,12.11,0
61.61,0,6.161595,0,3.35,358.83,16.05,0
31.8,0,21.0738,0,17.78,1373.38,30.9,1
41.69,3,14.525021,0,14.96,1939.39,24.91,1
